Date,Open,High,Low,Close,Volume,Market Cap
Oct-21-2019,8215.03,8278.60,8027.92,8040.01,15044562472.97,147576460561.60
Oct-20-2019,8211.34,8269.44,8162.81,8212.77,15370372085.09,147891674540.89
Oct-19-2019,7954.62,8254.28,7900.44,8202.01,13689730159.75,144207387123.85
Oct-18-2019,7952.31,8026.43,7916.21,7950.12,13469121763.54,143246733531.51
Oct-17-2019,8073.20,8108.73,7880.42,7955.46,14689333202.21,143395673984.11
Oct-16-2019,8003.42,8112.72,7948.82,8075.18,14962001430.67,144617101625.63
Oct-15-2019,8174.18,8182.89,7951.45,8008.81,14890138553.35,145295635926.10
Oct-14-2019,8348.32,8386.86,8144.32,8174.78,14132500731.96,148809311397.95
Oct-13-2019,8289.07,8363.63,8237.66,8347.20,13897961307.39,149458242718.38
Oct-12-2019,8310.15,8435.45,8246.24,8294.60,12414944133.79,150182067879.81
Oct-11-2019,8274.65,8386.98,8274.65,8314.92,15846192934.85,149863643179.82
Oct-10-2019,8559.84,8712.41,8272.02,8272.02,18640375940.36,151000783029.10
Oct-09-2019,8566.66,8626.44,8451.92,8556.95,19365691564.44,153568741720.83
Oct-08-2019,8182.60,8627.96,8128.89,8572.84,16434316986.59,149756097129.09
Oct-07-2019,8193.90,8311.88,8134.99,8189.80,17158691137.63,147511839557.14
Oct-06-2019,7884.20,8276.59,7819.25,8196.15,15412261525.86,144496045823.47
Oct-05-2019,8132.04,8146.15,7850.25,7876.46,12147006810.97,143559149325.03
Oct-04-2019,8151.39,8163.93,8044.38,8130.13,12177117326.53,145672913454.52
Oct-03-2019,8229.14,8229.14,8075.79,8155.66,13744039776.38,146442180613.27
Oct-02-2019,8355.82,8379.40,8105.82,8232.13,13113453370.50,148050691437.59
Oct-01-2019,8299.65,8361.92,8179.06,8361.92,14388816764.91,148269155705.59
Sep-30-2019,8286.79,8477.50,8200.94,8294.74,16884676152.50,149952721693.96
Sep-29-2019,8062.30,8283.00,7773.50,8269.03,15981733906.86,144998556632.11
Sep-28-2019,8209.16,8222.01,7955.68,8068.67,14168854496.29,145053939725.73
Sep-27-2019,8184.57,8227.63,8048.83,8208.60,15915683880.65,146537479460.41
Sep-26-2019,8075.40,8239.78,7909.34,8183.57,19787032948.36,144616429658.71
Sep-25-2019,8438.85,8457.81,7871.67,8077.94,19967083143.62,148466846532.17
Sep-24-2019,8553.73,8743.92,8270.46,8439.85,27962840287.76,151777625351.39
Sep-23-2019,9721.51,9792.65,8137.46,8588.42,18185819269.48,169858875745.69
Sep-22-2019,10038.95,10047.50,9696.20,9719.40,13850095066.16,177708689832.33
Sep-21-2019,10002.15,10070.52,9876.65,10050.19,13655833632.91,179297328412.16
Sep-20-2019,10176.72,10180.78,9977.08,10006.07,14315188552.23,180515815428.18
Sep-19-2019,10238.55,10255.16,10112.38,10179.86,17567944594.27,182649391449.53
Sep-18-2019,10161.16,10261.58,9781.98,10241.61,18012950601.27,179251045171.08
Sep-17-2019,10210.08,10252.14,10149.69,10164.10,16142256175.52,183021470786.67
Sep-16-2019,10273.28,10273.28,10171.83,10208.17,15064900672.35,183477067266.38
Sep-15-2019,10314.93,10362.12,10147.91,10268.66,13123396167.39,184132942454.59
Sep-14-2019,10349.13,10368.31,10283.33,10313.44,13739377464.07,185049550071.33
Sep-13-2019,10344.92,10420.20,10273.61,10353.55,13898257971.74,185336310325.79
Sep-12-2019,10407.00,10423.77,10193.33,10346.60,15002494697.63,184853928592.92
Sep-11-2019,10162.82,10430.55,10068.62,10387.51,16347803275.78,183274307880.49
Sep-10-2019,10124.28,10204.34,9973.09,10159.72,16657146339.07,180807127018.61
Sep-09-2019,10315.93,10382.49,10012.01,10132.54,16619929905.64,183526062902.31
Sep-08-2019,10408.89,10442.76,10135.68,10322.06,16277428930.51,184736473130.57
Sep-07-2019,10470.34,10572.52,10326.64,10410.19,15786963429.02,187264486279.91
Sep-06-2019,10317.83,10530.95,10315.23,10477.09,18960923057.33,186536515428.10
Sep-05-2019,10571.99,10887.87,10259.59,10339.46,17760403181.53,190657927928.43
Sep-04-2019,10570.60,10624.40,10503.87,10574.50,17860080129.88,189126102007.86
Sep-03-2019,10586.04,10766.86,10405.05,10578.32,19392131163.91,188799911262.20
Sep-02-2019,10328.87,10727.33,10279.70,10603.10,20169687097.33,187860020689.78
Sep-01-2019,9719.56,10399.89,9716.07,10329.86,14047005764.70,177459251390.57
Aug-31-2019,9607.18,9759.44,9566.22,9716.72,11427639953.95,172254201107.55
Aug-30-2019,9588.05,9657.90,9501.61,9609.79,14425731109.64,171856003557.76
Aug-29-2019,9499.88,9640.95,9409.40,9582.26,16140852543.13,170986758435.62
Aug-28-2019,9755.84,9755.84,9388.61,9493.76,20617835157.98,170781616904.17
Aug-27-2019,10206.42,10270.52,9691.88,9759.79,15221292001.70,180347288043.67
Aug-26-2019,10380.72,10380.72,10090.23,10219.41,15703309765.27,182666211658.73
Aug-25-2019,10150.62,10556.07,10150.62,10374.88,17164867544.50,185281273462.91
Aug-24-2019,10139.41,10298.30,10003.48,10118.40,13517731620.80,180917502361.75
Aug-23-2019,10386.46,10407.50,9968.72,10142.84,14449223409.74,181795346782.32
Aug-22-2019,10115.15,10424.06,10069.60,10385.51,14653621441.90,183367873248.49
Aug-21-2019,10147.42,10220.77,9832.56,10123.99,18756324937.27,179938291297.76
Aug-20-2019,10748.79,10780.27,9975.00,10136.96,17688173022.49,182894420393.33
Aug-19-2019,10894.11,10916.49,10594.41,10751.86,15784606737.05,192225868734.99
Aug-18-2019,10330.50,10890.25,10291.54,10890.25,15091312056.44,189622166832.68
Aug-17-2019,10227.40,10474.37,10117.36,10331.47,14018174108.29,184164214026.73
Aug-16-2019,10342.09,10450.08,10076.21,10220.07,17156270391.71,184241890705.49
Aug-15-2019,10300.39,10501.67,9811.91,10344.51,22782309789.56,182935795751.69
Aug-14-2019,10053.51,10430.67,9615.26,10296.60,24657040358.12,179480190849.19
Aug-13-2019,10901.11,10901.11,10008.25,10010.25,20326697833.94,187639098880.05
Aug-12-2019,11405.02,11439.05,10839.20,10920.98,14728525095.55,199884839392.54
Aug-11-2019,11570.90,11570.90,11334.79,11398.76,14849455069.27,203969965665.37
Aug-10-2019,11328.60,11555.78,11217.14,11555.78,16761977263.13,203827765926.79
Aug-09-2019,11857.76,11925.96,11295.23,11342.47,18152460610.38,207357375669.92
Aug-08-2019,11996.20,12009.14,11700.39,11857.84,19543454030.08,211383118413.61
Aug-07-2019,11956.41,12019.26,11578.32,12019.26,22377247560.37,211136073366.83
Aug-06-2019,11482.92,12066.95,11420.60,11976.65,22446298528.39,209269506133.85
Aug-05-2019,11761.23,12193.91,11277.73,11497.06,23990902866.16,209735605734.83
Aug-04-2019,10930.66,11859.17,10930.66,11782.65,23155275141.94,207292891050.95
Aug-03-2019,10813.82,10986.01,10606.25,10948.19,14938219499.70,192735973142.64
Aug-02-2019,10518.07,10884.27,10498.52,10806.82,16337356059.88,192292599839.88
Aug-01-2019,10369.53,10639.95,10334.62,10523.95,16564062363.33,186767953330.85
Jul-31-2019,10084.11,10413.40,9918.18,10365.98,15574445805.08,179912921044.57
Jul-30-2019,9587.87,10080.09,9578.65,10080.09,14733945730.09,175834797519.99
Jul-29-2019,9530.15,9691.96,9439.24,9581.21,13292546258.17,170513743849.44
Jul-28-2019,9550.40,9681.39,9484.52,9533.58,14869050391.81,170777155925.79
Jul-27-2019,9493.99,9588.30,9262.95,9545.09,13710929707.42,169844801165.48
Jul-26-2019,9841.28,10143.10,9422.81,9465.00,15513188410.02,173788537617.29
Jul-25-2019,9902.67,9902.67,9712.56,9845.99,14591296766.52,174577181022.34
Jul-24-2019,9782.59,10149.16,9767.13,9904.70,17073063493.32,178755532314.11
Jul-23-2019,9878.52,9919.11,9600.32,9807.41,17530908626.10,173406096911.52
Jul-22-2019,10346.19,10346.19,9878.82,9916.38,17300369515.34,180079201843.41
Jul-21-2019,10592.22,10654.55,10175.30,10338.59,16471991873.28,186522493577.25
Jul-20-2019,10746.43,10808.76,10362.65,10596.36,18416083690.10,188557822332.73
Jul-19-2019,10516.58,11025.86,10437.70,10764.70,20201960906.58,189930583908.00
Jul-18-2019,10631.69,10696.43,10225.69,10511.70,24758188144.60,186452733435.32
Jul-17-2019,9677.32,10701.62,9364.28,10629.02,25669828327.12,178832953360.38
Jul-16-2019,9450.36,9922.44,9134.26,9643.71,27039875821.84,170647752713.08
Jul-15-2019,10857.08,10996.64,9448.37,9499.56,22885732736.46,184954640677.58
Jul-14-2019,10227.42,11029.55,10041.93,10885.59,25212827648.41,186038099203.48
Jul-13-2019,11394.84,11458.27,10288.85,10288.85,21875939390.04,194795554759.59
Jul-12-2019,11776.78,11805.29,10946.07,11397.16,20445438956.57,204093366917.97
Jul-11-2019,11385.98,11850.92,11187.86,11776.08,26435460614.57,206420409982.24
Jul-10-2019,12124.39,12124.39,11143.89,11376.68,31764845898.09,206612976421.50
Jul-09-2019,12557.93,13101.37,11718.18,12147.70,28216117506.44,225243638649.38
Jul-08-2019,12243.72,12763.93,12186.14,12545.45,25893451652.75,222356134150.82
Jul-07-2019,11450.36,12297.06,11358.02,12248.87,19668175501.84,209256337370.56
Jul-06-2019,11279.69,11550.67,11174.76,11441.62,18626823366.13,201538268812.99
Jul-05-2019,10997.06,11630.41,10997.06,11266.40,21458791317.53,202811565629.56
Jul-04-2019,11216.02,11388.10,10872.02,10980.08,23396188922.96,198662801324.29
Jul-03-2019,11953.65,11992.50,11179.00,11221.26,26219102229.70,208883657113.70
Jul-02-2019,10839.72,11943.63,10839.72,11943.63,28538254833.80,201536332812.33
Jul-01-2019,10635.87,10910.54,9778.40,10818.19,28317668491.89,184261578884.91
Jun-30-2019,10908.30,11294.56,10097.20,10638.00,26320633200.00,191842566811.84
Jun-29-2019,12106.22,12309.50,10912.26,10912.26,25096318919.28,207161133844.26
Jun-28-2019,12492.98,12492.98,11653.21,12097.57,30639783682.66,213784311075.04
Jun-27-2019,11297.16,12529.34,11019.36,12482.41,41124037815.81,210083846667.02
Jun-26-2019,13141.90,13444.81,10574.65,11237.08,44905142219.08,213407565688.18
Jun-25-2019,11794.47,13967.86,11772.13,13112.78,34129035518.43,226915550517.83
Jun-24-2019,11013.88,11810.13,11013.88,11810.13,22324164886.01,201653245702.99
Jun-23-2019,10899.11,11072.75,10679.37,11013.96,21896313108.86,193484767882.87
Jun-22-2019,10717.06,11204.17,10585.08,10880.05,25456978245.09,191698592970.22
Jun-21-2019,10227.36,11154.88,10128.36,10719.81,28282491558.07,190622440830.35
Jun-20-2019,9590.21,10162.20,9590.21,10162.20,20625984836.08,174952029444.06
Jun-19-2019,9310.16,9634.46,9299.44,9589.39,16672354916.32,167255381780.43
Jun-18-2019,9129.65,9328.24,9111.40,9311.88,17298750490.89,163497631681.07
Jun-17-2019,9341.20,9353.32,9042.99,9125.09,18912820365.16,163376166883.90
Jun-16-2019,9026.52,9403.70,9026.52,9328.08,18094529601.11,164175861821.79
Jun-15-2019,8861.69,9391.97,8839.58,9025.72,18436066643.88,161844700234.68
Jun-14-2019,8708.23,8880.23,8651.79,8859.60,16984569782.56,155416054330.53
Jun-13-2019,8291.20,8734.62,8253.96,8696.97,16288944559.70,149333479722.07
Jun-12-2019,8174.40,8368.74,8135.08,8286.91,15422325292.94,145894345153.29
Jun-11-2019,7969.99,8191.90,7900.59,8159.59,15774624962.91,143100445236.17
Jun-10-2019,8014.90,8025.32,7817.90,7962.76,15541222888.97,140949520901.69
Jun-09-2019,7752.22,8050.15,7635.91,8000.57,15727304861.61,139500284027.50
Jun-08-2019,7979.72,8001.18,7713.07,7750.81,14008185776.07,140054303146.46
Jun-07-2019,8060.74,8096.74,7883.57,7974.68,15038837205.74,141833433831.62
Jun-06-2019,7840.58,8116.89,7801.60,8070.90,17246216211.19,141378130721.45
Jun-05-2019,7863.51,7913.66,7623.18,7846.27,16990627606.72,138536087018.11
Jun-04-2019,7768.52,7919.57,7714.46,7860.51,19825003009.66,139046935244.22
Jun-03-2019,8341.43,8341.43,7651.97,7760.01,20969240896.53,141547784633.68
Jun-02-2019,8771.30,8771.30,8362.96,8362.96,18154175843.16,153083105420.32
Jun-01-2019,8598.79,8806.18,8586.83,8781.23,18710649783.65,154255226095.66
May-31-2019,8599.05,8634.38,8522.98,8596.11,20501225809.90,152203061804.67
May-30-2019,8333.86,8613.06,8217.01,8606.28,24501009081.27,149276268936.71
May-29-2019,8669.27,8991.45,8306.12,8380.87,21699755031.93,153674388531.28
May-28-2019,8719.96,8766.06,8549.56,8672.99,20269010722.99,153748374656.36
May-27-2019,8836.76,8849.55,8647.46,8721.62,22507477393.19,155050849963.26
May-26-2019,8751.57,8969.15,8652.93,8857.10,24518403981.59,156095071352.97
May-25-2019,8101.12,8762.01,7971.66,8736.63,16480490604.98,144622180906.14
May-24-2019,8023.42,8137.41,7991.34,8104.73,18344447274.71,142946415244.67
May-23-2019,7922.30,8134.67,7858.21,8021.48,17941265219.88,141677828468.27
May-22-2019,7730.83,7987.27,7579.51,7919.73,18641365509.49,137436595893.13
May-21-2019,7965.94,8010.77,7731.16,7744.86,17943842530.68,140394573940.02
May-20-2019,8004.58,8090.52,7864.92,7984.31,18657102217.18,141099127973.81
May-19-2019,8172.97,8172.97,7715.42,8004.46,19473852816.95,140450860101.57
May-18-2019,7328.42,8237.72,7328.42,8186.66,18965835929.19,140199101489.54
May-17-2019,7393.58,7511.65,7295.38,7332.61,20358130230.13,130597276787.70
May-16-2019,7923.05,7961.08,7083.26,7382.34,24863829847.23,129826835593.68
May-15-2019,8145.56,8318.80,7795.80,7918.88,26901315141.97,141797888356.19
May-14-2019,8002.66,8181.25,7867.37,8181.25,24854975386.99,142098738222.12
May-13-2019,7797.74,8260.70,7711.30,8028.24,26411583702.34,141283832937.34
May-12-2019,7010.55,8054.54,6941.76,7813.19,23280120724.00,130736126549.28
May-11-2019,7201.64,7510.85,6844.13,6992.04,27817884903.01,126665956942.93
May-10-2019,6393.00,7342.60,6391.28,7235.88,21851165450.13,120331366139.72
May-09-2019,6184.92,6429.72,6174.13,6386.69,12050097748.87,111855473445.29
May-08-2019,5973.10,6196.67,5973.10,6187.66,10212135035.34,107700187588.77
May-07-2019,5835.96,5973.94,5798.87,5973.94,10256612131.84,104312284389.96
May-06-2019,5740.53,5992.99,5739.28,5855.20,11666659860.56,104603047921.53
May-05-2019,5772.58,5782.45,5653.18,5742.76,13146879015.18,101114541293.67
May-04-2019,5819.01,5822.58,5714.37,5779.33,14352891358.01,102127694637.92
May-03-2019,5731.17,5855.32,5625.47,5820.36,15504428301.97,101753074650.01
May-02-2019,5483.87,5831.57,5475.47,5734.73,14648002409.74,100481839119.71
May-01-2019,5390.89,5516.52,5223.55,5485.78,12039530252.52,96371996506.19
Apr-30-2019,5306.24,5400.46,5298.15,5388.82,12587501074.51,94665895843.44
Apr-29-2019,5258.60,5366.91,5153.65,5305.98,12966428693.39,93251443221.54
Apr-28-2019,5296.55,5332.09,5216.49,5258.68,11817924324.47,93271178252.92
Apr-27-2019,5277.48,5322.31,5241.08,5293.94,11224137756.93,93558725514.17
Apr-26-2019,5272.05,5306.45,5233.56,5274.51,12999036803.34,93095675824.35
Apr-25-2019,5247.23,5339.67,5154.40,5264.27,15303879600.98,92930968586.59
Apr-24-2019,5489.66,5535.82,5241.37,5241.37,14540868075.35,96673539421.04
Apr-23-2019,5585.46,5660.86,5456.81,5484.27,15812762052.13,97833538670.22
Apr-22-2019,5421.27,5636.99,5410.56,5591.93,14955243755.47,98301997365.51
Apr-21-2019,5347.87,5438.06,5319.58,5417.51,12928762753.32,94605807380.39
Apr-20-2019,5365.44,5381.73,5296.63,5349.87,12438521689.22,94276486623.08
Apr-19-2019,5318.99,5372.56,5315.00,5363.76,12081570828.07,94407709107.70
Apr-18-2019,5308.33,5349.19,5253.52,5317.96,10722417914.92,93456046168.86
Apr-17-2019,5271.35,5330.75,5268.38,5309.26,11063569340.21,93467190505.50
Apr-16-2019,5274.41,5309.77,5247.41,5271.11,11718122917.42,92998442173.02
Apr-15-2019,5110.36,5285.27,5083.12,5280.62,11228915692.47,91019291252.33
Apr-14-2019,5190.13,5232.13,5068.36,5114.80,11043323425.06,91403037276.36
Apr-13-2019,5130.87,5198.61,5089.30,5187.56,9988617584.47,90502450269.79
Apr-12-2019,5089.80,5168.63,5081.41,5132.67,11589436401.65,90555419467.79
Apr-11-2019,5051.50,5139.18,4980.71,5090.03,13280752283.11,89654032271.94
Apr-10-2019,5339.75,5360.79,5033.27,5055.48,13805935888.29,90910170843.02
Apr-09-2019,5230.09,5438.08,5222.80,5334.17,11882218008.81,93420224932.21
Apr-08-2019,5300.61,5300.61,5190.41,5235.70,13296916759.14,92503923214.36
Apr-07-2019,5213.65,5330.06,5129.11,5303.99,14625045141.83,92790837421.46
Apr-06-2019,5066.36,5244.17,5066.36,5212.31,13686230210.00,90801148616.96
Apr-05-2019,5030.63,5209.79,4986.65,5066.74,12362742813.21,89025260544.17
Apr-04-2019,4926.40,5043.52,4922.06,5029.81,14519514536.47,87820060637.19
Apr-03-2019,4971.06,5055.96,4847.16,4924.08,18855926362.82,87702694241.52
Apr-02-2019,4887.76,5277.18,4887.76,4981.38,19127508756.53,88391800710.01
Apr-01-2019,4200.88,4915.32,4199.35,4888.06,13775711440.37,82056687694.55
Mar-31-2019,4199.62,4229.13,4184.98,4202.13,7908248777.82,74111589590.54
Mar-30-2019,4166.33,4210.95,4154.55,4202.59,7198090848.71,73555425132.99
Mar-29-2019,4130.01,4185.99,4111.50,4164.62,8325065858.57,73064228988.92
Mar-28-2019,4061.60,4143.06,4049.33,4128.95,8374378124.42,72241666333.91
Mar-27-2019,4062.83,4082.48,4034.84,4061.00,8505501000.38,71537752042.51
Mar-26-2019,3982.61,4070.65,3979.22,4069.69,8742943136.50,71135693819.51
Mar-25-2019,3968.28,3987.17,3954.05,3980.62,7619066425.31,69963093213.84
Mar-24-2019,4023.33,4038.83,3944.47,3969.70,6944311054.39,70620139354.69
Mar-23-2019,4033.56,4080.43,4012.28,4024.48,6725878926.08,70952645246.26
Mar-22-2019,4019.75,4043.79,4013.50,4034.59,6780074591.64,70907079960.58
Mar-21-2019,4021.93,4031.36,4013.35,4017.94,7201655912.39,70821862182.18
Mar-20-2019,4079.19,4093.78,4004.77,4024.28,7547057321.64,71371015461.60
Mar-19-2019,4036.49,4078.51,4012.04,4075.32,6972695205.77,71028307327.02
Mar-18-2019,4016.78,4048.75,4005.38,4039.79,6570358755.84,70848433871.20
Mar-17-2019,4008.28,4046.61,3975.36,4020.47,6488791545.71,70577660287.76
Mar-16-2019,4022.97,4036.72,3982.22,4007.17,6292934445.18,70469401195.53
Mar-15-2019,3939.15,4051.96,3939.15,4024.23,7722720660.06,70565455877.48
Mar-14-2019,3897.14,3947.51,3892.04,3928.04,8017629319.95,68905538081.65
Mar-13-2019,3896.67,3924.17,3883.22,3900.38,7576546206.10,68594118247.28
Mar-12-2019,3903.84,3914.37,3879.64,3895.62,7384926003.16,68559756176.48
Mar-11-2019,3882.35,3925.11,3845.31,3901.11,7663407757.05,68498276266.69
Mar-10-2019,3900.46,3912.11,3855.22,3879.10,7052643189.63,68260444444.23
Mar-09-2019,3932.19,3932.19,3882.91,3902.81,7402567148.70,68630276306.69
Mar-08-2019,3872.91,3941.82,3866.93,3931.90,7940967853.13,68632942256.78
Mar-07-2019,3888.63,3915.22,3854.31,3872.14,7471167903.67,68455823438.70
Mar-06-2019,3873.82,3911.32,3864.76,3888.25,7068518206.67,68389529261.42
Mar-05-2019,3857.63,3883.83,3839.92,3873.67,7747260333.09,67853817217.58
Mar-04-2019,3767.76,3875.96,3738.44,3855.00,7223804195.50,66871679334.91
Mar-03-2019,3879.96,3919.15,3733.92,3755.24,6433983663.17,66481344992.78
Mar-02-2019,3845.48,3898.09,3827.08,3881.08,5447909337.82,67674260303.55
Mar-01-2019,3832.52,3862.22,3809.45,3848.66,5447071839.03,67451985856.27
Feb-28-2019,3844.92,3861.18,3825.99,3834.29,5864825753.61,67547876583.48
Feb-27-2019,3839.01,3886.92,3817.06,3845.26,6383018981.59,67524517741.81
Feb-26-2019,3844.37,3867.84,3785.19,3841.62,5619005740.64,67492550623.16
Feb-25-2019,3866.38,3870.31,3820.22,3842.99,6678465742.94,67504500386.10
Feb-24-2019,3808.47,3892.45,3804.10,3868.16,8314405155.45,67512079932.79
Feb-23-2019,4123.50,4172.08,3784.64,3807.51,7968911492.20,70438655319.02
Feb-22-2019,3968.32,4143.21,3938.94,4123.67,5993819033.57,70198023839.86
Feb-21-2019,3897.19,3972.32,3820.82,3970.59,5345237781.08,68785578126.51
Feb-20-2019,3918.18,3956.25,3881.83,3894.54,5511697633.98,68510501929.28
Feb-19-2019,3894.11,3951.68,3873.88,3918.39,6006841479.77,68550255058.85
Feb-18-2019,3859.02,3958.54,3851.73,3893.27,7132811992.47,68403436336.79
Feb-17-2019,3628.79,3891.03,3622.63,3858.95,5319393065.77,65846716576.81
Feb-16-2019,3598.15,3637.77,3577.45,3630.27,3355410897.20,63155392541.64
Feb-15-2019,3596.03,3660.52,3590.47,3599.14,3356391568.15,63260834288.45
Feb-14-2019,3576.13,3626.92,3568.11,3596.82,3212862423.57,62983534859.77
Feb-13-2019,3589.19,3611.07,3569.90,3577.37,3892246586.44,62896435206.27
Feb-12-2019,3605.36,3632.69,3578.40,3590.15,4162249066.37,63129983387.40
Feb-11-2019,3616.57,3627.24,3581.12,3608.15,3762188025.86,63134249875.77
Feb-10-2019,3666.35,3666.35,3606.97,3615.97,3825671005.98,63473419493.54
Feb-09-2019,3648.64,3664.27,3608.20,3663.53,3568337039.26,63662199518.58
Feb-08-2019,3634.18,3651.23,3615.18,3648.62,4816337561.83,63679817042.80
Feb-07-2019,3384.37,3703.01,3374.52,3632.62,3699125550.32,60854294840.91
Feb-06-2019,3406.91,3424.18,3366.80,3382.95,3172882606.32,59547115262.92
Feb-05-2019,3461.93,3466.82,3391.97,3405.56,3276428016.94,59794070481.24
Feb-04-2019,3452.86,3471.53,3419.75,3463.44,3263936607.07,60530561134.86
Feb-03-2019,3453.01,3508.06,3434.03,3453.03,3197948102.00,60519994915.79
Feb-02-2019,3498.02,3499.46,3432.58,3451.48,2976985222.08,60692509793.24
Feb-01-2019,3471.27,3502.07,3445.45,3502.07,2966701131.32,60670499449.08
Jan-31-2019,3444.92,3480.37,3411.84,3474.40,3256397943.53,60405667949.51
Jan-30-2019,3468.57,3489.92,3431.56,3447.81,3724578165.91,60479604544.47
Jan-29-2019,3437.33,3480.92,3418.86,3470.83,3858199435.00,60533018566.00
Jan-28-2019,3459.94,3467.84,3392.54,3438.81,3953321270.71,60116952599.13
Jan-27-2019,3574.36,3574.36,3427.06,3462.06,3861302295.12,60865149518.37
Jan-26-2019,3595.46,3605.28,3547.93,3575.70,3232926763.92,62714618465.38
Jan-25-2019,3591.26,3649.32,3584.55,3595.15,3233121779.13,63083643788.83
Jan-24-2019,3601.93,3612.21,3563.23,3590.98,3296210348.61,62792848071.66
Jan-23-2019,3592.86,3627.35,3568.76,3601.87,3378214501.68,62846922846.27
Jan-22-2019,3606.59,3630.20,3574.51,3592.90,4711866363.06,63051066850.49
Jan-21-2019,3547.78,3628.57,3476.81,3608.38,4101549978.63,62499016812.19
Jan-20-2019,3580.39,3649.75,3527.20,3547.12,3563557075.15,62527159654.46
Jan-19-2019,3732.31,3746.10,3560.54,3583.51,3873034470.97,63901100447.95
Jan-18-2019,3652.35,3766.80,3650.96,3735.95,3689835108.39,64957741160.18
Jan-17-2019,3682.44,3686.30,3632.80,3653.19,4651045589.01,63998003594.70
Jan-16-2019,3654.06,3687.62,3624.55,3684.25,4616526889.36,63831849028.13
Jan-15-2019,3636.62,3710.60,3630.81,3658.25,4660577413.36,63940378392.53
Jan-14-2019,3704.36,3721.25,3618.69,3640.21,5156096242.14,64404876007.83
Jan-13-2019,3555.55,3728.42,3552.32,3705.94,4486462095.73,63313095328.59
Jan-12-2019,3668.58,3675.77,3545.77,3553.23,3457204812.51,63452656416.81
Jan-11-2019,3690.43,3697.35,3656.99,3668.25,3649925423.38,64266228548.46
Jan-10-2019,3671.21,3713.29,3641.29,3678.69,4763746665.39,64390139752.11
Jan-09-2019,4032.37,4063.30,3656.97,3673.22,4556093682.77,67065341440.75
Jan-08-2019,4031.22,4066.41,4016.86,4032.58,3988908524.10,70659766858.83
Jan-07-2019,4040.43,4109.51,4004.65,4030.99,3846753571.30,70588339585.54
Jan-06-2019,4082.10,4103.70,4027.39,4036.96,4366201231.86,70825217849.19
Jan-05-2019,3868.74,4104.08,3846.98,4085.91,4003384608.66,68616058385.37
Jan-04-2019,3876.74,3928.93,3850.44,3866.00,4197364686.95,67869837648.94
Jan-03-2019,3847.08,3888.23,3795.30,3877.82,3521627989.16,67090187664.28
Jan-02-2019,3935.38,3935.38,3828.51,3844.00,4077088832.60,67747665989.99
Jan-01-2019,3852.52,3944.48,3825.30,3938.63,3910033511.33,67529969728.51
Dec-31-2018,3747.29,3857.66,3720.53,3851.18,3433814142.06,65616965836.41
Dec-30-2018,3863.97,3865.31,3727.10,3746.12,3648742018.45,66406699583.70
Dec-29-2018,3800.91,3885.94,3783.46,3863.17,3919248135.35,66970589827.83
Dec-28-2018,3909.58,3951.33,3832.10,3832.10,4424442568.55,68132982916.02
Dec-27-2018,3642.82,3931.01,3638.00,3902.73,4067221987.26,65297366115.28
Dec-26-2018,3837.10,3850.98,3633.37,3651.17,3705806154.82,65664911394.47
Dec-25-2018,3801.99,3872.51,3751.58,3833.46,4006659135.55,66495840080.66
Dec-24-2018,4052.35,4053.80,3741.53,3789.44,4723284026.00,66450424382.57
Dec-23-2018,3974.49,4218.51,3974.49,4049.13,5069262378.54,72028764601.34
Dec-22-2018,3992.59,4061.60,3956.04,3980.15,4105611460.60,69886595331.82
Dec-21-2018,3869.32,3986.99,3836.17,3985.95,4205980838.29,67798607042.52
Dec-20-2018,4104.63,4179.46,3823.73,3872.50,5892067716.17,69795862039.44
Dec-19-2018,3716.95,4149.98,3701.50,4103.26,5608484489.43,68730841610.72
Dec-18-2018,3672.83,3910.05,3656.80,3719.30,4910794538.84,65607240816.86
Dec-17-2018,3519.64,3671.09,3458.16,3671.04,4009405530.59,61404376691.68
Dec-16-2018,3260.54,3576.13,3256.29,3520.01,2706691385.83,58833859910.87
Dec-15-2018,3242.71,3304.75,3237.50,3259.04,2303080492.22,57063453547.33
Dec-14-2018,3239.81,3269.71,3188.54,3244.87,2573365294.40,56328163571.49
Dec-13-2018,3315.71,3334.27,3199.34,3236.70,2873115299.49,57247895833.71
Dec-12-2018,3475.40,3480.82,3302.79,3314.35,2600813123.04,59484285858.17
Dec-11-2018,3397.15,3515.64,3380.72,3471.92,2888792462.64,60044678954.42
Dec-10-2018,3462.69,3475.45,3364.13,3394.22,2910200651.82,59516580426.22
Dec-09-2018,3583.50,3620.70,3425.45,3464.84,3018304106.44,61279573411.94
Dec-08-2018,3457.42,3669.37,3438.49,3586.57,3223762331.43,61354932798.98
Dec-07-2018,3429.74,3498.50,3328.19,3465.34,4006131235.88,59637373126.63
Dec-06-2018,3524.90,3524.90,3279.33,3424.13,4339092125.73,59430360548.01
Dec-05-2018,3772.88,3880.13,3530.42,3530.42,3526083512.35,65487218497.89
Dec-04-2018,3965.36,3973.94,3777.50,3778.64,3223065038.32,67477483664.17
Dec-03-2018,3905.49,4080.02,3847.85,3960.00,3412849904.06,69101241735.63
Dec-02-2018,4150.83,4162.64,3868.41,3905.39,3248618117.92,69577166094.35
Dec-01-2018,4206.22,4291.70,4118.79,4143.98,3302972567.61,72782116451.09
Nov-30-2018,4036.23,4288.12,3977.62,4208.47,3729733003.69,71909725614.21
